Filepath,Label
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pithe\7a9807d2f5.jpg,pithe
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pithe\7b0311a688.jpg,pithe
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pithe\7bd0ee7d11.jpg,pithe
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pithe\7befb8ce66.jpg,pithe
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pithe\7fa691b17b.jpg,pithe
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pithe\8a99026712.jpg,pithe
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pithe\8ad36d7292.jpg,pithe
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pithe\9ba623dde6.jpg,pithe
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pithe\9f83dd9ae6.jpg,pithe
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pithe\9f849ef5c6.jpg,pithe
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\01fe6cca57.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\06a10b3c3b.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\07a20c7587.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\07b1fd2bea.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\0abcfb9143.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\0b8929f2d5.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\0c434784ec.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\0e639d80b3.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\0f206058b0.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\10b105bbcf.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\1b4b8c3cc3.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\1ceb727efe.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\1d81eaece2.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\1e4ee59203.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\1e7b70c7ec.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\1fda470ebc.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\1ff3ffa923.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\3a59c4d7b6.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\3c1e55f366.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\3cb176e471.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\3eced435ef.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\4a4e427baf.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\4a50ef0249.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\4a78619b2a.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\4b793400cc.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\4cf37c3b5a.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\4e44f65e50.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\4eb521696a.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\4fe96eb701.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\5b2870bb2a.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\5d02581328.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\6b508a31f2.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\6c4184dfd1.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\6cd666a8bf.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\6d4cc10345.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\6ede1680e9.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\6ef6d2e8ee.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\7ac080874b.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\7b832d20cc.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\7fbe7b01b9.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\8a7a04c719.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\8ab801783a.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\8b92abb5e9.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\8bff1804b3.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\8c68184523.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\8d15768f3d.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\8ec8a0742f.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\8fdf5b11ab.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\9c7d817f3c.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poha\9dd3b41182.jpg,poha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\04bf01c858.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\06ff781d78.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\09a2d15e8f.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\0a3ccf34f2.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\0df9a131e4.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\0f758e0e51.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\12e585d798.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\15e261a091.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\18b2b2e94a.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\1b2b7b9df9.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\1ce16c65c7.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\1da500310c.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\1fcd97e261.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\23e99b865d.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\24b2c9b2bd.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\2b767e78ae.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\2b7ef62539.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\2c8aa93750.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\2cd7b38062.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\2d84e1bf9c.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\3a07ee84c8.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\3aff91556c.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\3bcf741185.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\3e97266b9e.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\43efa6def7.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\4b086c592e.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\4b40be03b2.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\4b7ff1469f.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\4c2cae1e23.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\5ab84c826d.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\5b2d245675.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\5dad71d4a4.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\5e68f2fd57.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\5e9ee96f7c.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\5ee1a69b55.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\5f4ea056d0.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\6b8fe058c6.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\6fb3483e5b.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\7b0f451445.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\7bff2a0668.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\7c3d49d79a.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\7d0a1b8655.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\7f949b65c5.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\8a358db06c.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\8ed97a0391.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\8f8007f2ac.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\9a77997fdb.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\9a9313026d.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\9ca0f99b72.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\poornalu\9f5845d594.jpg,poornalu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\02a017ceef.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\04cbf1e4cf.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\05dddfb89e.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\0a6cd580bd.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\0d469e3b85.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\0d71f2f720.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\0e1746c5d4.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\13f4d2ff7d.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\1a3b072728.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\21ebed3222.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\28aee75c7f.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\2be7d521d5.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\2cae52f85e.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\2d5ab32c96.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\2d9261bc9c.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\3b718c626d.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\3e1a639135.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\42a25c8f41.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\45eb106269.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\46fe59a672.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\4c19ad4f29.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\4f6eeb7b57.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\5bc19b67f2.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\5c1a35682e.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\5dba8d825b.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\5fa9c51c04.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\63bc179787.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\63f63dda6d.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\64ab8bf153.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\65e1473fe5.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\69d01c3abe.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\6c4a118e7b.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\6d533d8014.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\6e6123e767.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\6fe26b9c21.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\7ae00d784f.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\7b459daf65.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\7c39f5b50f.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\7ca23eed5a.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\7d73c03363.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\7d77031d73.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\7e5d6d77ab.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\7e78b7226c.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\8b2de42133.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\8eca5f666f.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\8fd6219e7e.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\9bc4b67c39.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\9d1f5ff5cb.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\9d73fc5c3d.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\pootharekulu\9f50481e75.jpg,pootharekulu
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\014bcc1581.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\0ee261f521.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\0f20108bbc.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\11b3ecd32e.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\14cf4c84d2.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\1a3e618e85.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\1a4dd97b39.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\1b3bf2fe71.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\1c25612fab.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\1e26962db0.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\20c6d77da2.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\27aca8ec72.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\2b0c2de202.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\2bc16b8580.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\2bcaa3332c.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\2cf3335f7b.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\2d2560bcd6.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\2f3cca7be9.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\30b7477109.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\33d5fd86c1.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\3a82a4a1c1.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\3b34b56887.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\3dfcf7acf5.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\4aafda477e.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\4e4971951a.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\4ef6f1ac68.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\50fbf24f09.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\53b6025e5a.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\55ce6d2ee7.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\5c814fe9d6.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\5ce24ef9e7.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\5ceedd4c76.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\5d8c076a4c.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\6aa58cd6ea.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\6b05776a02.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\6bd073513c.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\6d27056941.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\6e22b5a63a.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\6ef965a2f1.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\6fcf4009c4.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\7d1645add7.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\7f0b34fa88.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\8aa7c7f53f.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\8b73602497.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\8c688bf425.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\8c6a984c65.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\8e2e8c05be.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\9a40b677a4.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\9d17173507.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\qubani_ka_meetha\9ea6c9779e.jpg,qubani_ka_meetha
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\rabri\024cba4450.jpg,rabri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\rabri\06b493f201.jpg,rabri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\rabri\0a3c6c1160.jpg,rabri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\rabri\0af06b0a53.jpg,rabri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\rabri\0d17b0ce13.jpg,rabri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\rabri\10fd133bf2.jpg,rabri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\rabri\13b4028c8d.jpg,rabri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\rabri\1ccb82a079.jpg,rabri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\rabri\1e03392c86.jpg,rabri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\rabri\1eec1abf9a.jpg,rabri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\rabri\23ea1c0725.jpg,rabri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\rabri\24c144bdc3.jpg,rabri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\rabri\2b691baec7.jpg,rabri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\rabri\2bdab21920.jpg,rabri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\rabri\2d4523f8f4.jpg,rabri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\rabri\2f6fb4e307.jpg,rabri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\rabri\36e7487761.jpg,rabri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\rabri\37d7c2ca71.jpg,rabri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\rabri\39d990448b.jpg,rabri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\rabri\39eeccd6ba.jpg,rabri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\rabri\3b39d9ea2b.jpg,rabri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\rabri\3da1568dfa.jpg,rabri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\rabri\3ff967da9a.jpg,rabri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\rabri\4c8d5701cc.jpg,rabri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\rabri\4d3f25fd6c.jpg,rabri
